iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,new_cases_smoothed,new_deaths_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_tests,positive_rate,stringency_index,population,gdp_per_capita,life_expectancy
VNM,Vietnam,2022-03-24,7958048.0,0.0,41880.0,0.0,263628.57,70.71,,,,,,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-03-25,7958048.0,0.0,41880.0,0.0,263628.57,70.71,204861158.0,79990487.0,77833859.0,,,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-03-26,7958048.0,0.0,41880.0,0.0,263628.57,70.71,205002757.0,79997158.0,77846543.0,,0.99,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-03-27,9011473.0,1053425.0,42306.0,426.0,150489.29,60.86,205216774.0,80001969.0,77853733.0,83920695.0,1.0,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-03-28,9011473.0,0.0,42306.0,0.0,150489.29,60.86,205495812.0,80011478.0,77875771.0,84027988.0,,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-03-29,9011473.0,0.0,42306.0,0.0,150489.29,60.86,205882049.0,80034041.0,77907529.0,,,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-03-30,9011473.0,0.0,42306.0,0.0,150489.29,60.86,,,,,,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-03-31,9011473.0,0.0,42306.0,0.0,150489.29,60.86,206338189.0,80049781.0,77940414.0,,,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-04-01,9011473.0,0.0,42306.0,0.0,150489.29,60.86,,,,84412291.0,,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-04-02,9011473.0,0.0,42306.0,0.0,150489.29,60.86,206525077.0,80054556.0,77953607.0,84490344.0,,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-04-03,9818328.0,806855.0,42600.0,294.0,115265.0,42.0,,,,84572527.0,,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-04-04,9818328.0,0.0,42600.0,0.0,115265.0,42.0,,,,,0.96,63.89,98186856,6171.88,75.4
VNM,Vietnam,2022-04-05,9818328.0,0.0,42600.0,0.0,115265.0,42.0,207235119.0,80062939.0,77975929.0,,0.9,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-06,9818328.0,0.0,42600.0,0.0,115265.0,42.0,207379359.0,80068494.0,77984350.0,84789075.0,0.89,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-07,9818328.0,0.0,42600.0,0.0,115265.0,42.0,,,,84845790.0,0.96,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-08,9818328.0,0.0,42600.0,0.0,115265.0,42.0,208460812.0,80202598.0,78392454.0,,1.0,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-09,9818328.0,0.0,42600.0,0.0,115265.0,42.0,208525313.0,80204811.0,78397756.0,,0.98,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-10,10198236.0,379908.0,42813.0,213.0,54272.57,30.43,,,,85007902.0,0.87,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-11,10198236.0,0.0,42813.0,0.0,54272.57,30.43,,,,,0.77,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-12,10198236.0,0.0,42813.0,0.0,54272.57,30.43,208810706.0,80208995.0,78409260.0,,0.63,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-13,10198236.0,0.0,42813.0,0.0,54272.57,30.43,208967215.0,80229360.0,78424106.0,,0.51,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-14,10198236.0,0.0,42813.0,0.0,54272.57,30.43,209101297.0,80231073.0,78431645.0,85547798.0,0.36,51.85,98186856,6171.88,75.4
VNM,Vietnam,2022-04-15,10198236.0,0.0,42813.0,0.0,54272.57,30.43,209301152.0,80236365.0,78445228.0,,0.37,47.22,98186856,6171.88,75.4
VNM,Vietnam,2022-04-16,10198236.0,0.0,42813.0,0.0,54272.57,30.43,209483478.0,80264244.0,78453542.0,,0.36,47.22,98186856,6171.88,75.4
VNM,Vietnam,2022-04-17,10432547.0,234311.0,42944.0,131.0,33473.0,18.71,209638138.0,80281024.0,78458405.0,85684619.0,0.35,47.22,98186856,6171.88,75.4
VNM,Vietnam,2022-04-18,10432547.0,0.0,42944.0,0.0,33473.0,18.71,209816927.0,80284173.0,78466559.0,,0.4,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-19,10432547.0,0.0,42944.0,0.0,33473.0,18.71,210107957.0,80341573.0,78481214.0,,0.49,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-20,10432547.0,0.0,42944.0,0.0,33473.0,18.71,210560185.0,80394594.0,78504630.0,,0.63,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-21,10432547.0,0.0,42944.0,0.0,33473.0,18.71,211284125.0,80527138.0,78541527.0,,,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-22,10432547.0,0.0,42944.0,0.0,33473.0,18.71,,,,85776230.0,0.82,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-23,10432547.0,0.0,42944.0,0.0,33473.0,18.71,212390774.0,80893411.0,78555290.0,,0.95,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-24,10563502.0,130955.0,43013.0,69.0,18707.86,9.86,212600099.0,80988198.0,78558918.0,85789114.0,,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-25,10563502.0,0.0,43013.0,0.0,18707.86,9.86,213061726.0,81210568.0,78584962.0,,,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-26,10563502.0,0.0,43013.0,0.0,18707.86,9.86,213317994.0,81344829.0,78589545.0,,,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-27,10563502.0,0.0,43013.0,0.0,18707.86,9.86,213645290.0,81489928.0,78594626.0,,,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-28,10563502.0,0.0,43013.0,0.0,18707.86,9.86,214532764.0,81725735.0,78603828.0,85795583.0,,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-29,10563502.0,0.0,43013.0,0.0,18707.86,9.86,214774198.0,81820210.0,78611036.0,,,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-04-30,10563502.0,0.0,43013.0,0.0,18707.86,9.86,214939202.0,81888081.0,78618038.0,,,43.52,98186856,6171.88,75.4
VNM,Vietnam,2022-05-01,10653526.0,90024.0,43042.0,29.0,12860.57,4.14,214991119.0,81900697.0,78619918.0,85799603.0,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-02,10653526.0,0.0,43042.0,0.0,12860.57,4.14,215005042.0,81910835.0,78620138.0,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-03,10653526.0,0.0,43042.0,0.0,12860.57,4.14,215022051.0,81923445.0,78620224.0,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-04,10653526.0,0.0,43042.0,0.0,12860.57,4.14,215159324.0,81986593.0,78623354.0,85802635.0,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-05,10653526.0,0.0,43042.0,0.0,12860.57,4.14,215350776.0,82077999.0,78628890.0,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-06,10653526.0,0.0,43042.0,0.0,12860.57,4.14,215539479.0,82168259.0,78635566.0,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-07,10653526.0,0.0,43042.0,0.0,12860.57,4.14,215688790.0,82184499.0,78638087.0,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-08,10676184.0,22658.0,43056.0,14.0,3236.86,2.0,215743796.0,82220083.0,78641329.0,85805439.0,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-09,10676184.0,0.0,43056.0,0.0,3236.86,2.0,215839208.0,82251314.0,78643980.0,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-10,10676184.0,0.0,43056.0,0.0,3236.86,2.0,216142873.0,82426934.0,78649016.0,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-11,10676184.0,0.0,43056.0,0.0,3236.86,2.0,,,,85806532.0,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-12,10676184.0,0.0,43056.0,0.0,3236.86,2.0,216512573.0,82574282.0,78661636.0,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-13,10676184.0,0.0,43056.0,0.0,3236.86,2.0,,,,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-14,10676184.0,0.0,43056.0,0.0,3236.86,2.0,,,,,,28.7,98186856,6171.88,75.4
VNM,Vietnam,2022-05-15,10696630.0,20446.0,43065.0,9.0,2920.86,1.29,217039026.0,82930237.0,78674447.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-16,10696630.0,0.0,43065.0,0.0,2920.86,1.29,217377159.0,83042809.0,78687467.0,85811930.0,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-17,10696630.0,0.0,43065.0,0.0,2920.86,1.29,217581267.0,83171767.0,78689815.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-18,10696630.0,0.0,43065.0,0.0,2920.86,1.29,218140778.0,83444583.0,78699867.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-19,10696630.0,0.0,43065.0,0.0,2920.86,1.29,,,,85813173.0,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-20,10696630.0,0.0,43065.0,0.0,2920.86,1.29,219047772.0,83783567.0,78727554.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-21,10696630.0,0.0,43065.0,0.0,2920.86,1.29,219084118.0,83804555.0,78733495.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-22,10708887.0,12257.0,43075.0,10.0,1751.0,1.43,219119853.0,83821858.0,78738898.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-23,10708887.0,0.0,43075.0,0.0,1751.0,1.43,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-24,10708887.0,0.0,43075.0,0.0,1751.0,1.43,219796318.0,84086721.0,78849132.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-25,10708887.0,0.0,43075.0,0.0,1751.0,1.43,220141209.0,84207450.0,78916464.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-26,10708887.0,0.0,43075.0,0.0,1751.0,1.43,220441206.0,84225184.0,78979046.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-27,10708887.0,0.0,43075.0,0.0,1751.0,1.43,220635110.0,84298599.0,79007965.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-28,10708887.0,0.0,43075.0,0.0,1751.0,1.43,,,,85816124.0,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-29,10717251.0,8364.0,43078.0,3.0,1194.86,0.43,220779518.0,84340713.0,79046788.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-30,10717251.0,0.0,43078.0,0.0,1194.86,0.43,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-05-31,10717251.0,0.0,43078.0,0.0,1194.86,0.43,221395862.0,84473179.0,79244389.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-01,10717251.0,0.0,43078.0,0.0,1194.86,0.43,221558297.0,84522854.0,79308876.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-02,10717251.0,0.0,43078.0,0.0,1194.86,0.43,221658034.0,84545834.0,79331294.0,85817715.0,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-03,10717251.0,0.0,43078.0,0.0,1194.86,0.43,221884464.0,84595234.0,79373469.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-04,10717251.0,0.0,43078.0,0.0,1194.86,0.43,222023219.0,84660862.0,79407336.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-05,10725239.0,7988.0,43081.0,3.0,1141.14,0.43,222072995.0,84666253.0,79411087.0,85818376.0,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-06,10725239.0,0.0,43081.0,0.0,1141.14,0.43,222252825.0,84700024.0,79425423.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-07,10725239.0,0.0,43081.0,0.0,1141.14,0.43,222381906.0,84738162.0,79435135.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-08,10725239.0,0.0,43081.0,0.0,1141.14,0.43,222610562.0,84802748.0,79461389.0,85818823.0,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-09,10725239.0,0.0,43081.0,0.0,1141.14,0.43,223070073.0,84922250.0,79501534.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-10,10725239.0,0.0,43081.0,0.0,1141.14,0.43,223388747.0,85000540.0,79520223.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-11,10725239.0,0.0,43081.0,0.0,1141.14,0.43,223511691.0,85053787.0,79524305.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-12,10731812.0,6573.0,43083.0,2.0,939.0,0.29,223629992.0,85085764.0,79538300.0,85819388.0,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-13,10731812.0,0.0,43083.0,0.0,939.0,0.29,223974640.0,85130811.0,79550401.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-14,10731812.0,0.0,43083.0,0.0,939.0,0.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-15,10731812.0,0.0,43083.0,0.0,939.0,0.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-16,10731812.0,0.0,43083.0,0.0,939.0,0.29,224919933.0,85334927.0,79650792.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-17,10731812.0,0.0,43083.0,0.0,939.0,0.29,225255875.0,85418330.0,79699783.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-18,10731812.0,0.0,43083.0,0.0,939.0,0.29,225650647.0,85506332.0,79763349.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-19,10737640.0,5828.0,43083.0,0.0,832.57,0.0,225836499.0,85545084.0,79786295.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-20,10737640.0,0.0,43083.0,0.0,832.57,0.0,,,,85824349.0,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-21,10737640.0,0.0,43083.0,0.0,832.57,0.0,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-22,10737640.0,0.0,43083.0,0.0,832.57,0.0,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-23,10737640.0,0.0,43083.0,0.0,832.57,0.0,228484003.0,85986076.0,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-24,10737640.0,0.0,43083.0,0.0,832.57,0.0,229206194.0,86060792.0,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-25,10737640.0,0.0,43083.0,0.0,832.57,0.0,229551802.0,86088439.0,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-26,10743448.0,5808.0,43084.0,1.0,829.71,0.14,229854734.0,86109082.0,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-27,10743448.0,0.0,43084.0,0.0,829.71,0.14,230933469.0,86238110.0,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-28,10743448.0,0.0,43084.0,0.0,829.71,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-29,10743448.0,0.0,43084.0,0.0,829.71,0.14,232125960.0,86384303.0,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-06-30,10743448.0,0.0,43084.0,0.0,829.71,0.14,232676319.0,86438964.0,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-01,10743448.0,0.0,43084.0,0.0,829.71,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-02,10743448.0,0.0,43084.0,0.0,829.71,0.14,233468172.0,86501993.0,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-03,10748127.0,4679.0,43088.0,4.0,668.43,0.57,233534502.0,86510260.0,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-04,10748127.0,0.0,43088.0,0.0,668.43,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-05,10748127.0,0.0,43088.0,0.0,668.43,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-06,10748127.0,0.0,43088.0,0.0,668.43,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-07,10748127.0,0.0,43088.0,0.0,668.43,0.57,234856999.0,86785069.0,80185029.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-08,10748127.0,0.0,43088.0,0.0,668.43,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-09,10748127.0,0.0,43088.0,0.0,668.43,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-10,10754348.0,6221.0,43089.0,1.0,888.71,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-11,10754348.0,0.0,43089.0,0.0,888.71,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-12,10754348.0,0.0,43089.0,0.0,888.71,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-13,10754348.0,0.0,43089.0,0.0,888.71,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-14,10754348.0,0.0,43089.0,0.0,888.71,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-15,10754348.0,0.0,43089.0,0.0,888.71,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-16,10754348.0,0.0,43089.0,0.0,888.71,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-17,10759850.0,5502.0,43091.0,2.0,786.0,0.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-18,10759850.0,0.0,43091.0,0.0,786.0,0.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-19,10759850.0,0.0,43091.0,0.0,786.0,0.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-20,10759850.0,0.0,43091.0,0.0,786.0,0.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-21,10759850.0,0.0,43091.0,0.0,786.0,0.29,241480787.0,87717272.0,81040637.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-22,10759850.0,0.0,43091.0,0.0,786.0,0.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-23,10759850.0,0.0,43091.0,0.0,786.0,0.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-24,10767200.0,7350.0,43092.0,1.0,1050.0,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-25,10767200.0,0.0,43092.0,0.0,1050.0,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-26,10767200.0,0.0,43092.0,0.0,1050.0,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-27,10767200.0,0.0,43092.0,0.0,1050.0,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-28,10767200.0,0.0,43092.0,0.0,1050.0,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-29,10767200.0,0.0,43092.0,0.0,1050.0,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-30,10767200.0,0.0,43092.0,0.0,1050.0,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-07-31,10774679.0,7479.0,43093.0,1.0,1068.43,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-01,10774679.0,0.0,43093.0,0.0,1068.43,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-02,10774679.0,0.0,43093.0,0.0,1068.43,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-03,10774679.0,0.0,43093.0,0.0,1068.43,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-04,10774679.0,0.0,43093.0,0.0,1068.43,0.14,247726474.0,88433596.0,82004318.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-05,10774679.0,0.0,43093.0,0.0,1068.43,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-06,10774679.0,0.0,43093.0,0.0,1068.43,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-07,11346137.0,571458.0,43094.0,1.0,81636.86,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-08,11346137.0,0.0,43094.0,0.0,81636.86,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-09,11346137.0,0.0,43094.0,0.0,81636.86,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-10,11346137.0,0.0,43094.0,0.0,81636.86,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-11,11346137.0,0.0,43094.0,0.0,81636.86,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-12,11346137.0,0.0,43094.0,0.0,81636.86,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-13,11346137.0,0.0,43094.0,0.0,81636.86,0.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-14,11364355.0,18218.0,43098.0,4.0,2602.57,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-15,11364355.0,0.0,43098.0,0.0,2602.57,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-16,11364355.0,0.0,43098.0,0.0,2602.57,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-17,11364355.0,0.0,43098.0,0.0,2602.57,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-18,11364355.0,0.0,43098.0,0.0,2602.57,0.57,253398589.0,89255868.0,82993225.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-19,11364355.0,0.0,43098.0,0.0,2602.57,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-20,11364355.0,0.0,43098.0,0.0,2602.57,0.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-21,11382258.0,17903.0,43106.0,8.0,2557.57,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-22,11382258.0,0.0,43106.0,0.0,2557.57,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-23,11382258.0,0.0,43106.0,0.0,2557.57,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-24,11382258.0,0.0,43106.0,0.0,2557.57,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-25,11382258.0,0.0,43106.0,0.0,2557.57,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-26,11382258.0,0.0,43106.0,0.0,2557.57,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-27,11382258.0,0.0,43106.0,0.0,2557.57,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-28,11401597.0,19339.0,43113.0,7.0,2762.71,1.0,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-29,11401597.0,0.0,43113.0,0.0,2762.71,1.0,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-30,11401597.0,0.0,43113.0,0.0,2762.71,1.0,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-08-31,11401597.0,0.0,43113.0,0.0,2762.71,1.0,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-01,11401597.0,0.0,43113.0,0.0,2762.71,1.0,257351937.0,89618505.0,83666271.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-02,11401597.0,0.0,43113.0,0.0,2762.71,1.0,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-03,11401597.0,0.0,43113.0,0.0,2762.71,1.0,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-04,11417503.0,15906.0,43122.0,9.0,2272.29,1.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-05,11417503.0,0.0,43122.0,0.0,2272.29,1.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-06,11417503.0,0.0,43122.0,0.0,2272.29,1.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-07,11417503.0,0.0,43122.0,0.0,2272.29,1.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-08,11417503.0,0.0,43122.0,0.0,2272.29,1.29,258223943.0,89753472.0,83849273.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-09,11417503.0,0.0,43122.0,0.0,2272.29,1.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-10,11417503.0,0.0,43122.0,0.0,2272.29,1.29,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-11,11437970.0,20467.0,43130.0,8.0,2923.86,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-12,11437970.0,0.0,43130.0,0.0,2923.86,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-13,11437970.0,0.0,43130.0,0.0,2923.86,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-14,11437970.0,0.0,43130.0,0.0,2923.86,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-15,11437970.0,0.0,43130.0,0.0,2923.86,1.14,259176472.0,89880152.0,84072281.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-16,11437970.0,0.0,43130.0,0.0,2923.86,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-17,11437970.0,0.0,43130.0,0.0,2923.86,1.14,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-18,11456558.0,18588.0,43141.0,11.0,2655.43,1.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-19,11456558.0,0.0,43141.0,0.0,2655.43,1.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-20,11456558.0,0.0,43141.0,0.0,2655.43,1.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-21,11456558.0,0.0,43141.0,0.0,2655.43,1.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-22,11456558.0,0.0,43141.0,0.0,2655.43,1.57,259794452.0,89975153.0,84234230.0,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-23,11456558.0,0.0,43141.0,0.0,2655.43,1.57,,,,,,25.93,98186856,6171.88,75.4
VNM,Vietnam,2022-09-24,11456558.0,0.0,43141.0,0.0,2655.43,1.57,,,,,,25.93,98186856,6171.88,75.4
